Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15,S11TC,S1B_58,S1C_58,S2_58,S3_58,S4A_58,S4B_58,S5_58,S8_58,S9_58,S10_58,S11_58
2019-02-04,5049.0,,,,,,,,,,,,,11414.0,11494.0,5993.0,2140.0,5584.0,2794.0,7575.0,4575.0,2214.0,4550.0,4950.0
2019-02-05,4911.0,,,,,,,,,,,,,11261.0,11425.0,5833.0,1963.0,5538.0,2653.0,7414.0,4464.0,2129.0,4350.0,
2019-02-06,4837.0,,,,,,,,,,,,,11021.0,11547.0,5775.0,1813.0,5563.0,2572.0,7346.0,4382.0,2079.0,4264.0,
2019-02-07,4840.0,,,,,,,,,,,,,10886.0,11713.0,5750.0,1763.0,5781.0,2516.0,7325.0,4358.0,2043.0,4375.0,4836.0
2019-02-08,4870.0,,,,,,,,,,,,,10814.0,11988.0,5692.0,1700.0,6144.0,2584.0,7357.0,4361.0,2050.0,4416.0,4797.0
2019-02-11,5038.0,,,,,,,,,,,,,10771.0,12944.0,5792.0,1780.0,6797.0,2688.0,7557.0,4401.0,2193.0,4461.0,4800.0
2019-02-12,5345.0,,,,,,,,,,,,,10829.0,14167.0,5893.0,1860.0,8222.0,2856.0,7749.0,4619.0,2393.0,4759.0,4944.0
2019-02-13,5634.0,,,,,,,,,,,,,10711.0,15178.0,6057.0,1960.0,9213.0,2847.0,7907.0,5019.0,2511.0,5219.0,5319.0
2019-02-14,6161.0,,,,,,,,,,,,,10929.0,16614.0,6271.0,2330.0,10513.0,3350.0,8218.0,5675.0,2832.0,5825.0,5900.0
2019-02-15,6529.0,,,,,,,,,,,,,11103.0,17322.0,6414.0,2610.0,11344.0,3569.0,8496.0,6225.0,3111.0,6334.0,6363.0
2019-02-18,6862.0,,,,,,,,,,,,,11221.0,17761.0,6629.0,3070.0,11731.0,3731.0,8825.0,6606.0,3496.0,6789.0,6731.0
2019-02-19,7159.0,,,,,,,,,,,,,11329.0,17972.0,6864.0,3450.0,11900.0,3878.0,9189.0,7056.0,3757.0,7233.0,7200.0
2019-02-20,7393.0,,,,,,,,,,,,,11554.0,17844.0,7050.0,3740.0,11813.0,4013.0,9429.0,7513.0,3932.0,7717.0,7600.0
2019-02-21,7736.0,,,,,,,,,,,,,12214.0,17494.0,7714.0,4150.0,11475.0,4294.0,9604.0,7944.0,4121.0,8144.0,8013.0
2019-02-22,7933.0,,,,,,,,,,,,,12929.0,17108.0,8064.0,4320.0,11128.0,4500.0,9707.0,8281.0,4254.0,8394.0,8269.0
2019-02-25,8068.0,,,,,,,,,,,,,13346.0,16925.0,8221.0,4540.0,10806.0,4581.0,9814.0,8525.0,4343.0,8656.0,8556.0
2019-02-26,8135.0,,,,,,,,,,,,,13564.0,16725.0,8264.0,4650.0,10538.0,4625.0,9875.0,8738.0,4396.0,8833.0,8731.0
2019-02-27,8215.0,,,,,,,,,,,,,13839.0,16550.0,8343.0,4730.0,10331.0,4750.0,9907.0,8919.0,4471.0,8989.0,8869.0
2019-02-28,8329.0,,,,,,,,,,,,,14100.0,16381.0,8421.0,4780.0,10150.0,4931.0,10221.0,9063.0,4861.0,9139.0,9006.0
2019-03-01,8434.0,,,,,,,,,,,,,14307.0,16317.0,8693.0,4790.0,10031.0,5088.0,10371.0,9129.0,4986.0,9225.0,9064.0
2019-03-04,8514.0,,,,,,,,,,,,,14454.0,16333.0,8821.0,4820.0,10100.0,5181.0,10532.0,9163.0,5146.0,9250.0,9116.0
2019-03-05,8605.0,,,,,,,,,,,,,14621.0,16356.0,8914.0,4950.0,10134.0,5241.0,10886.0,9150.0,5486.0,9189.0,9041.0
2019-03-06,8696.0,,,,,,,,,,,,,15143.0,16583.0,9000.0,5000.0,10300.0,5288.0,11150.0,9113.0,5625.0,9117.0,9006.0
2019-03-07,8767.0,,,,,,,,,,,,,15368.0,16700.0,9036.0,5070.0,10328.0,5338.0,11396.0,9084.0,5907.0,9122.0,9000.0
2019-03-08,8777.0,,,,,,,,,,,,,15529.0,16781.0,9014.0,5070.0,10284.0,5384.0,11532.0,9034.0,6054.0,9028.0,8963.0
2019-03-11,8768.0,,,,,,,,,,,,,15511.0,16806.0,8993.0,5100.0,10238.0,5403.0,11625.0,8988.0,6129.0,8916.0,8904.0
2019-03-12,8762.0,,,,,,,,,,,,,15332.0,16794.0,9000.0,5100.0,10209.0,5372.0,11868.0,8939.0,6250.0,8850.0,8846.0
2019-03-13,8750.0,,,,,,,,,,,,,15089.0,16681.0,9029.0,5160.0,10181.0,5356.0,12021.0,8878.0,6375.0,8717.0,8776.0
2019-03-14,8714.0,,,,,,,,,,,,,14414.0,16694.0,9036.0,5150.0,10172.0,5275.0,12336.0,8809.0,6507.0,8622.0,8669.0
2019-03-15,8709.0,,,,,,,,,,,,,14071.0,16781.0,9036.0,5170.0,10281.0,5294.0,12454.0,8750.0,6611.0,8517.0,8600.0
2019-03-18,8705.0,,,,,,,,,,,,,13804.0,16794.0,9057.0,5210.0,10303.0,5281.0,12632.0,8669.0,6714.0,8456.0,8548.0
2019-03-19,8727.0,,,,,,,,,,,,,13700.0,16828.0,9089.0,5240.0,10344.0,5275.0,12918.0,8588.0,6939.0,8394.0,8506.0
2019-03-20,8829.0,,,,,,,,,,,,,13432.0,17008.0,9039.0,5230.0,10988.0,5281.0,13279.0,8556.0,7671.0,8394.0,8475.0
2019-03-21,9038.0,,,,,,,,,,,,,13268.0,17231.0,9063.0,5250.0,12344.0,5306.0,13700.0,8647.0,8318.0,8507.0,8557.0
2019-03-22,9199.0,,,,,,,,,,,,,13171.0,17642.0,9018.0,5270.0,13688.0,5356.0,13961.0,8659.0,8757.0,8483.0,8519.0
2019-03-25,9258.0,,,,,,,,,,,,,13068.0,17861.0,8996.0,5270.0,14028.0,5369.0,14157.0,8700.0,8989.0,8456.0,8525.0
2019-03-26,9298.0,,,,,,,,,,,,,13021.0,17983.0,8911.0,5250.0,14263.0,5472.0,14325.0,8688.0,9389.0,8378.0,8500.0
2019-03-27,9284.0,,,,,,,,,,,,,13011.0,18106.0,8846.0,5170.0,14394.0,5506.0,14386.0,8581.0,9514.0,8333.0,8431.0
2019-03-28,9198.0,,,,,,,,,,,,,12986.0,18011.0,8661.0,5130.0,14350.0,5500.0,14336.0,8456.0,9600.0,8150.0,8275.0
2019-03-29,9094.0,,,,,,,,,,,,,12950.0,17944.0,8518.0,5020.0,14100.0,5497.0,14311.0,8338.0,9611.0,7983.0,8144.0
2019-04-01,9035.0,,,,,,,,,,,,,12921.0,17892.0,8475.0,4980.0,14050.0,5516.0,14264.0,8200.0,9571.0,7861.0,8063.0
2019-04-02,8900.0,,,,,,,,,,,,,12889.0,17800.0,8382.0,4880.0,13825.0,5475.0,14179.0,7988.0,9371.0,7628.0,7774.0
2019-04-03,8682.0,,,,,,,,,,,,,12843.0,17514.0,8225.0,4760.0,13244.0,5394.0,13671.0,7756.0,9154.0,7394.0,7556.0
2019-04-04,8474.0,,,,,,,,,,,,,12793.0,17253.0,8039.0,4680.0,12853.0,5313.0,13200.0,7514.0,8836.0,7172.0,7369.0
2019-04-05,8304.0,,,,,,,,,,,,,12700.0,17017.0,7925.0,4600.0,12494.0,5266.0,12857.0,7314.0,8557.0,6975.0,7179.0
2019-04-08,8196.0,,,,,,,,,,,,,12654.0,16978.0,7818.0,4610.0,12269.0,5219.0,12579.0,7188.0,8393.0,6806.0,7075.0
2019-04-09,8117.0,,,,,,,,,,,,,12650.0,16978.0,7718.0,4570.0,11994.0,5209.0,12475.0,7094.0,8339.0,6728.0,6988.0
2019-04-10,8035.0,,,,,,,,,,,,,12643.0,17014.0,7511.0,4550.0,12072.0,5188.0,12379.0,6975.0,8239.0,6600.0,6838.0
2019-04-11,8004.0,,,,,,,,,,,,,12571.0,17056.0,7404.0,4530.0,12116.0,5153.0,12371.0,6875.0,8464.0,6539.0,6750.0
2019-04-12,7967.0,,,,,,,,,,,,,12543.0,17094.0,7311.0,4470.0,12125.0,5175.0,12443.0,6756.0,8618.0,6439.0,6675.0
2019-04-15,7997.0,,,,,,,,,,,,,12514.0,17094.0,7382.0,4470.0,12131.0,5175.0,12379.0,6834.0,8611.0,6525.0,6738.0
2019-04-16,8044.0,,,,,,,,,,,,,12500.0,17089.0,7439.0,4480.0,12144.0,5231.0,12307.0,6975.0,8529.0,6700.0,6856.0
2019-04-17,8122.0,,,,,,,,,,,,,12471.0,17111.0,7514.0,4520.0,12156.0,5256.0,12314.0,7169.0,8529.0,6944.0,7044.0
2019-04-18,8199.0,,,,,,,,,,,,,12457.0,17144.0,7536.0,4510.0,12194.0,5300.0,12350.0,7388.0,8529.0,7256.0,7225.0
2019-04-23,8403.0,,,,,,,,,,,,,12429.0,17072.0,7736.0,4560.0,12144.0,5300.0,12257.0,8056.0,8507.0,7967.0,7844.0
2019-04-24,8620.0,,,,,,,,,,,,,12436.0,16978.0,7957.0,4750.0,12013.0,5319.0,12229.0,8706.0,8439.0,8622.0,8425.0
2019-04-25,8712.0,,,,,,,,,,,,,12443.0,16975.0,8007.0,4780.0,11959.0,5334.0,12250.0,9063.0,8400.0,8900.0,8619.0
2019-04-26,8703.0,,,,,,,,,,,,,12450.0,16950.0,8014.0,4750.0,11897.0,5347.0,12214.0,9106.0,8368.0,8867.0,8644.0
2019-04-29,8664.0,,,,,,,,,,,,,12436.0,16903.0,7892.0,4730.0,11863.0,5353.0,12193.0,9104.0,8357.0,8816.0,8614.0
2019-04-30,8575.0,,,,,,,,,,,,,12439.0,16744.0,7792.0,4640.0,11666.0,5359.0,12096.0,8996.0,8336.0,8713.0,8500.0
2019-05-01,8507.0,,,,,,,,,,,,,12446.0,16607.0,7730.0,4625.0,11513.0,5366.0,12029.0,8867.0,8293.0,8614.0,
2019-05-02,8431.0,,,,,,,,,,,,,12432.0,16507.0,7600.0,4550.0,11406.0,5328.0,12071.0,8777.0,8246.0,8544.0,8367.0
2019-05-03,8390.0,,,,,,,,,,,,,12429.0,16454.0,7610.0,4525.0,11353.0,5344.0,12000.0,8667.0,8200.0,8443.0,8267.0
2019-05-07,8479.0,,,,,,,,,,,,,12486.0,16417.0,7729.0,4640.0,11234.0,5381.0,12036.0,8887.0,8168.0,8642.0,8506.0
2019-05-08,8569.0,,,,,,,,,,,,,12536.0,16361.0,7914.0,4700.0,11159.0,5359.0,12054.0,9081.0,8164.0,8861.0,8694.0
2019-05-09,8630.0,,,,,,,,,,,,,12600.0,16361.0,7993.0,4760.0,11091.0,5353.0,12150.0,9238.0,8129.0,8994.0,8825.0
2019-05-10,8673.0,,,,,,,,,,,,,12643.0,16378.0,8043.0,4770.0,11034.0,5356.0,12268.0,9347.0,8146.0,9078.0,8906.0
2019-05-13,8712.0,,,,,,,,,,,,,12668.0,16614.0,8043.0,4770.0,11216.0,5356.0,12300.0,9403.0,8125.0,9117.0,8938.0
2019-05-14,8737.0,,,,,,,,,,,,,12696.0,16903.0,8000.0,4770.0,11403.0,5359.0,12389.0,9434.0,8100.0,9086.0,8954.0
2019-05-15,8754.0,,,,,,,,,,,,,12707.0,17211.0,8014.0,4750.0,11575.0,5366.0,12407.0,9384.0,8118.0,9017.0,8906.0
2019-05-16,8757.0,,,,,,,,,,,,,12718.0,17497.0,7957.0,4730.0,11859.0,5341.0,12489.0,9278.0,8207.0,8903.0,8806.0
2019-05-17,8738.0,,,,,,,,,,,,,12757.0,17697.0,7900.0,4660.0,12044.0,5334.0,12554.0,9169.0,8246.0,8781.0,8719.0
2019-05-20,8727.0,,,,,,,,,,,,,12779.0,17828.0,7864.0,4600.0,12231.0,5334.0,12661.0,9066.0,8289.0,8686.0,
2019-05-21,8731.0,,,,,,,,,,,,,12829.0,17950.0,7864.0,4540.0,12419.0,5338.0,12761.0,8988.0,8350.0,8608.0,8650.0
2019-05-22,8757.0,,,,,,,,,,,,,12921.0,18122.0,7857.0,4540.0,12641.0,5353.0,12957.0,8851.0,8557.0,8520.0,8563.0
2019-05-23,8768.0,,,,,,,,,,,,,12964.0,18183.0,7800.0,4530.0,12803.0,5366.0,13114.0,8804.0,8686.0,8463.0,8495.0
2019-05-24,8764.0,,,,,,,,,,,,,12996.0,18206.0,7786.0,4530.0,12894.0,5406.0,13164.0,8741.0,8754.0,8336.0,8378.0
2019-05-28,8693.0,,,,,,,,,,,,,13000.0,18258.0,7679.0,4430.0,12966.0,5447.0,13439.0,8466.0,8886.0,8044.0,8025.0
2019-05-29,8624.0,,,,,,,,,,,,,13086.0,18292.0,7571.0,4310.0,13003.0,5475.0,13607.0,8253.0,9007.0,7783.0,7819.0
2019-05-30,8556.0,,,,,,,,,,,,,13143.0,18325.0,7471.0,4240.0,13013.0,5484.0,13629.0,8044.0,9068.0,7600.0,7663.0
2019-05-31,8511.0,,,,,,,,,,,,,13196.0,18339.0,7507.0,4220.0,12991.0,5481.0,13669.0,7850.0,9093.0,7344.0,7494.0
2019-06-03,8468.0,,,,,,,,,,,,,13204.0,18344.0,7471.0,4210.0,12984.0,5481.0,13693.0,7700.0,9121.0,7189.0,7344.0
2019-06-04,8378.0,,,,,,,,,,,,,13271.0,18308.0,7314.0,4150.0,12956.0,5453.0,13679.0,7481.0,9150.0,7044.0,7181.0
2019-06-05,8300.0,,,,,,,,,,,,,13336.0,18261.0,7200.0,4120.0,12838.0,5422.0,13604.0,7331.0,9129.0,6922.0,
2019-06-06,8242.0,,,,,,,,,,,,,13379.0,18211.0,7126.0,4090.0,12769.0,5413.0,13536.0,7207.0,9093.0,6850.0,7100.0
2019-06-07,8173.0,,,,,,,,,,,,,13564.0,18234.0,7030.0,4013.0,12734.0,5384.0,13504.0,7046.0,9064.0,6696.0,6970.0
2019-06-10,8156.0,,,,,,,,,,,,,13717.0,18184.0,6983.0,4000.0,12721.0,5371.0,13571.0,6988.0,9100.0,6644.0,6904.0
2019-06-11,8128.0,,,,,,,,,,,,,13771.0,18094.0,6950.0,3980.0,12644.0,5363.0,13532.0,6919.0,9107.0,6656.0,6913.0
2019-06-12,8106.0,,,,,,,,,,,,,13832.0,18069.0,6879.0,3960.0,12634.0,5344.0,13525.0,6897.0,9118.0,6647.0,6916.0
2019-06-13,8094.0,,,,,,,,,,,,,13982.0,18061.0,6814.0,3930.0,12638.0,5331.0,13550.0,6863.0,9164.0,6644.0,6925.0
2019-06-14,8152.0,,,,,,,,,,,,,14136.0,18053.0,6957.0,4010.0,12669.0,5313.0,13557.0,6891.0,9171.0,6686.0,6940.0
2019-06-17,8202.0,,,,,,,,,,,,,14493.0,18022.0,7007.0,4000.0,12738.0,5313.0,13632.0,6944.0,9211.0,6744.0,6975.0
2019-06-18,8303.0,,,,,,,,,,,,,15164.0,18044.0,7071.0,4020.0,12969.0,5353.0,13679.0,7044.0,9250.0,6833.0,7025.0
2019-06-19,8392.0,,,,,,,,,,,,,15589.0,18100.0,7093.0,4060.0,13138.0,5453.0,13643.0,7166.0,9232.0,7003.0,7119.0
2019-06-20,8483.0,,,,,,,,,,,,,15957.0,18197.0,7121.0,4080.0,13309.0,5519.0,13639.0,7322.0,9218.0,7175.0,7225.0
2019-06-21,8570.0,,,,,,,,,,,,,16346.0,18275.0,7179.0,4110.0,13481.0,5572.0,13557.0,7463.0,9179.0,7322.0,7319.0
2019-06-24,8626.0,,,,,,,,,,,,,16664.0,18311.0,7207.0,4110.0,13594.0,5634.0,13468.0,7563.0,9125.0,7439.0,7406.0
2019-06-25,8739.0,,,,,,,,,,,,,17229.0,18519.0,7350.0,4138.0,13718.0,5739.0,13442.0,7638.0,9129.0,7561.0,7475.0
2019-06-26,8852.0,,,,,,,,,,,,,17825.0,18731.0,7429.0,4140.0,13881.0,5750.0,13446.0,7788.0,9154.0,7739.0,7588.0
2019-06-27,8962.0,,,,,,,,,,,,,18171.0,18892.0,7564.0,4150.0,14042.0,5788.0,13586.0,7850.0,9293.0,7878.0,7725.0
2019-06-28,9014.0,,,,,,,,,,,,,18293.0,18997.0,7614.0,4170.0,14144.0,5813.0,13679.0,7897.0,9350.0,7894.0,7769.0
2019-07-01,9067.0,,,,,,,,,,,,,18396.0,19203.0,7664.0,4200.0,14244.0,5841.0,13743.0,7925.0,9407.0,7900.0,7788.0
2019-07-02,9116.0,,,,,,,,,,,,,18464.0,19406.0,7736.0,4200.0,14406.0,5881.0,13775.0,7950.0,9432.0,7878.0,7781.0
2019-07-03,9216.0,,,,,,,,,,,,,18832.0,19889.0,7736.0,4220.0,14719.0,5950.0,13836.0,8013.0,9500.0,7944.0,7913.0
2019-07-04,9344.0,,,,,,,,,,,,,19357.0,20900.0,7721.0,4290.0,15371.0,6207.0,13963.0,7825.0,9642.0,7750.0,7794.0
2019-07-05,9435.0,,,,,,,,,,,,,19771.0,21581.0,7686.0,4220.0,15719.0,6588.0,14179.0,7719.0,9746.0,7617.0,7706.0
2019-07-08,9530.0,,,,,,,,,,,,,20000.0,21839.0,7793.0,4170.0,15934.0,6972.0,14200.0,7719.0,9807.0,7583.0,7694.0
2019-07-09,9602.0,,,,,,,,,,,,,20254.0,22086.0,7779.0,4100.0,16213.0,7372.0,14268.0,7675.0,9879.0,7556.0,7655.0
2019-07-10,9717.0,,,,,,,,,,,,,20471.0,22447.0,7807.0,4070.0,16600.0,7613.0,14500.0,7731.0,9982.0,7600.0,7694.0
2019-07-11,9897.0,,,,,,,,,,,,,20704.0,22850.0,7921.0,4070.0,17003.0,7931.0,14843.0,7856.0,10107.0,7778.0,7831.0
2019-07-12,10112.0,,,,,,,,,,,,,20986.0,23319.0,8071.0,4080.0,17391.0,8281.0,15371.0,7969.0,10346.0,7983.0,7975.0
2019-07-15,10231.0,,,,,,,,,,,,,21107.0,23738.0,8025.0,4060.0,17688.0,8438.0,15750.0,8079.0,10489.0,8188.0,8179.0
2019-07-16,10434.0,,,,,,,,,,,,,22064.0,24050.0,8250.0,4070.0,17934.0,8625.0,15979.0,8206.0,10571.0,8372.0,8313.0
2019-07-17,10704.0,,,,,,,,,,,,,22439.0,24839.0,8379.0,4150.0,18513.0,8897.0,16207.0,8525.0,10643.0,8761.0,8744.0
2019-07-18,10979.0,,,,,,,,,,,,,22814.0,25244.0,8900.0,4270.0,18719.0,9053.0,16314.0,8794.0,10718.0,9078.0,8969.0
2019-07-19,11282.0,,,,,,,,,,,,,23114.0,25489.0,9421.0,4440.0,18850.0,9194.0,16454.0,9200.0,10832.0,9533.0,9475.0
2019-07-22,11491.0,,,,,,,,,,,,,23196.0,25647.0,9771.0,4540.0,18947.0,9256.0,16658.0,9488.0,11001.0,9861.0,9763.0
2019-07-23,11650.0,,,,,,,,,,,,,23361.0,25711.0,9900.0,4610.0,18988.0,9434.0,16904.0,9775.0,11100.0,10133.0,10054.0
2019-07-24,11665.0,,,,,,,,,,,,,23257.0,25400.0,9979.0,4620.0,18425.0,9475.0,16986.0,9963.0,11139.0,10350.0,10250.0
2019-07-25,11577.0,,,,,,,,,,,,,23214.0,25028.0,9971.0,4560.0,17838.0,9481.0,17007.0,9925.0,11107.0,10283.0,10194.0
2019-07-26,11492.0,,,,,,,,,,,,,23186.0,24756.0,9936.0,4520.0,17456.0,9500.0,17050.0,9813.0,11079.0,10150.0,10081.0
2019-07-29,11384.0,,,,,,,,,,,,,23114.0,24578.0,9829.0,4470.0,17044.0,9438.0,16993.0,9719.0,11036.0,10061.0,9994.0
2019-07-30,11287.0,,,,,,,,,,,,,22929.0,24344.0,9743.0,4465.0,16688.0,9450.0,16721.0,9725.0,10838.0,10006.0,9941.0
2019-07-31,11207.0,,,,,,,,,,,,,22793.0,24167.0,9693.0,4440.0,16438.0,9413.0,16679.0,9631.0,10763.0,9947.0,9891.0
2019-08-01,11111.0,,,,,,,,,,,,,22700.0,23811.0,9671.0,4430.0,16025.0,9394.0,16714.0,9463.0,10800.0,9806.0,9769.0
2019-08-02,11045.0,,,,,,,,,,,,,22593.0,23811.0,9686.0,4430.0,15838.0,9344.0,16707.0,9264.0,10814.0,9650.0,9650.0
2019-08-05,10951.0,,,,,,,,,,,,,22479.0,23567.0,9557.0,4320.0,15581.0,9306.0,16864.0,9179.0,10871.0,9550.0,9550.0
2019-08-06,10910.0,,,,,,,,,,,,,22457.0,23400.0,9500.0,4310.0,15444.0,9331.0,16989.0,9091.0,10906.0,9478.0,9500.0
2019-08-07,10892.0,,,,,,,,,,,,,22486.0,23283.0,9429.0,4330.0,15363.0,9356.0,17064.0,9000.0,11114.0,9433.0,9463.0
2019-08-08,10938.0,,,,,,,,,,,,,22621.0,23256.0,9429.0,4360.0,15338.0,9425.0,17364.0,9000.0,11321.0,9442.0,9460.0
2019-08-09,11074.0,,,,,,,,,,,,,22850.0,23233.0,9436.0,4320.0,15450.0,9606.0,18300.0,9038.0,11950.0,9483.0,
2019-08-12,11136.0,,,,,,,,,,,,,23086.0,23281.0,9467.0,4350.0,15519.0,9706.0,18543.0,9014.0,12164.0,9456.0,
2019-08-13,11329.0,,,,,,,,,,,,,23764.0,23647.0,9557.0,4430.0,15941.0,9950.0,18714.0,9131.0,12419.0,9556.0,9513.0
2019-08-14,11677.0,,,,,,,,,,,,,24429.0,24683.0,9786.0,4550.0,16559.0,10221.0,19193.0,9388.0,12906.0,9822.0,9738.0
2019-08-15,12220.0,,,,,,,,,,,,,25393.0,25750.0,10350.0,4820.0,17563.0,10544.0,19537.0,9842.0,13554.0,10286.0,10186.0
2019-08-16,12753.0,,,,,,,,,,,,,26171.0,26722.0,10736.0,5070.0,18463.0,10969.0,20159.0,10244.0,14805.0,10639.0,10488.0
2019-08-19,12998.0,,,,,,,,,,,,,26514.0,27175.0,10929.0,5160.0,18894.0,11413.0,20494.0,10419.0,14944.0,10872.0,10725.0
2019-08-20,13213.0,,,,,,,,,,,,,26750.0,27606.0,11171.0,5250.0,19216.0,11681.0,20780.0,10538.0,15221.0,11028.0,10894.0
2019-08-21,13498.0,,,,,,,,,,,,,27125.0,28156.0,11400.0,5510.0,19777.0,11897.0,21004.0,10750.0,15519.0,11278.0,11119.0
2019-08-22,13840.0,,,,,,,,,,,,,27389.0,28745.0,11671.0,5740.0,20361.0,12175.0,21664.0,10963.0,16143.0,11550.0,11388.0
2019-08-23,14113.0,,,,,,,,,,,,,27521.0,28949.0,11850.0,6110.0,20551.0,12519.0,22092.0,11219.0,16506.0,11844.0,11649.0
2019-08-27,14507.0,,,,,,,,,,,,,27564.0,29094.0,12279.0,6300.0,20756.0,12750.0,22253.0,12144.0,16739.0,12517.0,12181.0
2019-08-28,14768.0,,,,,,,,,,,,,27589.0,29283.0,12486.0,6400.0,20878.0,12922.0,22451.0,12756.0,16956.0,13017.0,12625.0
2019-08-29,14960.0,,,,,,,,,,,,,27586.0,29628.0,12657.0,6540.0,21094.0,13013.0,22736.0,13056.0,17114.0,13244.0,12838.0
2019-08-30,15056.0,,,,,,,,,,,,,27579.0,29878.0,12686.0,6580.0,21272.0,13041.0,22889.0,13238.0,17201.0,13389.0,12875.0
2019-09-02,15158.0,,,,,,,,,,,,,27579.0,30072.0,12721.0,6600.0,21639.0,13236.0,23098.0,13306.0,17342.0,13428.0,12894.0
2019-09-03,15214.0,,,,,,,,,,,,,27604.0,30225.0,12779.0,6540.0,21984.0,13341.0,23235.0,13303.0,17406.0,13400.0,12956.0
2019-09-04,15233.0,,,,,,,,,,,,,27571.0,30411.0,12786.0,6520.0,22203.0,13406.0,23302.0,13238.0,17454.0,13328.0,12906.0
2019-09-05,15199.0,,,,,,,,,,,,,27568.0,30533.0,12657.0,6510.0,22469.0,13428.0,23182.0,13138.0,17406.0,13228.0,12831.0
2019-09-06,15099.0,,,,,,,,,,,,,27568.0,30606.0,12543.0,6440.0,22619.0,13444.0,22926.0,12863.0,17289.0,13022.0,12638.0
2019-09-09,15010.0,,,,,,,,,,,,,27514.0,30492.0,12457.0,6420.0,22669.0,13438.0,22725.0,12675.0,17139.0,12883.0,12525.0
2019-09-10,14883.0,,,,,,,,,,,,,27436.0,30333.0,12350.0,6370.0,22644.0,13338.0,22511.0,12500.0,16925.0,12672.0,12406.0
2019-09-11,14794.0,,,,,,,,,,,,,27321.0,30114.0,12279.0,6360.0,22603.0,13272.0,22410.0,12375.0,16803.0,12528.0,12263.0
2019-09-12,14726.0,,,,,,,,,,,,,27343.0,30043.0,12193.0,6320.0,22585.0,13244.0,22303.0,12243.0,16757.0,12438.0,12186.0
2019-09-13,14675.0,,,,,,,,,,,,,27493.0,30138.0,12086.0,6270.0,22650.0,13275.0,22190.0,12042.0,16736.0,12386.0,12092.0
2019-09-16,14625.0,,,,,,,,,,,,,27786.0,30150.0,11967.0,6140.0,22666.0,13456.0,21979.0,11950.0,16670.0,12263.0,12029.0
2019-09-17,14623.0,,,,,,,,,,,,,28064.0,30319.0,11900.0,6030.0,22844.0,13603.0,21919.0,11875.0,16679.0,12178.0,11994.0
2019-09-18,14618.0,,,,,,,,,,,,,28293.0,30383.0,11829.0,6010.0,23013.0,13716.0,21754.0,11869.0,16506.0,12133.0,11969.0
2019-09-19,14669.0,,,,,,,,,,,,,28554.0,30414.0,11807.0,6030.0,23253.0,13788.0,21645.0,11950.0,16506.0,12189.0,12025.0
2019-09-20,14715.0,,,,,,,,,,,,,28629.0,30439.0,11821.0,6020.0,23356.0,13816.0,21509.0,12125.0,16390.0,12378.0,12119.0
2019-09-23,14692.0,,,,,,,,,,,,,28625.0,30472.0,11758.0,6020.0,23384.0,13775.0,21271.0,12171.0,16216.0,12463.0,12121.0
2019-09-24,14644.0,,,,,,,,,,,,,28639.0,30447.0,11743.0,6010.0,23359.0,13734.0,20970.0,12181.0,15861.0,12489.0,12156.0
2019-09-25,14504.0,,,,,,,,,,,,,28686.0,30233.0,11700.0,5980.0,23122.0,13656.0,20179.0,12175.0,15116.0,12522.0,12225.0
2019-09-26,14387.0,,,,,,,,,,,,,28779.0,29961.0,11671.0,5970.0,22881.0,13500.0,19741.0,12156.0,14614.0,12478.0,12169.0
2019-09-27,14248.0,,,,,,,,,,,,,28804.0,29708.0,11600.0,5950.0,22544.0,13328.0,19332.0,12094.0,14217.0,12392.0,12050.0
2019-09-30,14104.0,,,,,,,,,,,,,28757.0,29311.0,11586.0,5960.0,22088.0,13169.0,18942.0,12028.0,13798.0,12297.0,11975.0
2019-10-01,13884.0,,,,,,,,,,,,,28504.0,28739.0,11543.0,5980.0,21241.0,12928.0,18441.0,11936.0,13370.0,12150.0,11813.0
2019-10-02,13710.0,,,,,,,,,,,,,28071.0,28166.0,11550.0,5988.0,20666.0,12747.0,18116.0,11871.0,13032.0,12014.0,11671.0
2019-10-03,13539.0,,,,,,,,,,,,,27818.0,27441.0,11557.0,5970.0,19615.0,12575.0,17884.0,11886.0,12752.0,12075.0,11671.0
2019-10-04,13465.0,,,,,,,,,,,,,27543.0,26917.0,11643.0,5990.0,19119.0,12459.0,17785.0,11925.0,12543.0,12161.0,11688.0
2019-10-07,13420.0,,,,,,,,,,,,,27275.0,26558.0,11671.0,6000.0,18825.0,12388.0,17787.0,11991.0,12433.0,12225.0,11744.0
2019-10-08,13426.0,,,,,,,,,,,,,26993.0,26256.0,11829.0,6120.0,18538.0,12250.0,17736.0,12114.0,12360.0,12331.0,11844.0
2019-10-09,13467.0,,,,,,,,,,,,,26696.0,26167.0,11943.0,6210.0,18500.0,12134.0,17699.0,12325.0,12263.0,12497.0,11971.0
2019-10-10,13536.0,,,,,,,,,,,,,26586.0,26136.0,12086.0,6310.0,18419.0,12056.0,17719.0,12519.0,12277.0,12650.0,12125.0
2019-10-11,13602.0,,,,,,,,,,,,,26493.0,26172.0,12164.0,6380.0,18422.0,12013.0,17777.0,12675.0,12311.0,12822.0,12238.0
2019-10-14,13643.0,,,,,,,,,,,,,26451.0,26063.0,12200.0,6550.0,18303.0,11938.0,17958.0,12750.0,12364.0,12906.0,12250.0
